"","Group","Values"
"570","WT",10.7203949601996
"571","WT",12.9157983074466
"572","WT",4.0793393287751
"573","WT",11.5224548549364
"574","WT",7.71952393381148
"575","WT",7.10001176544947
"576","WT",7.30935646233354
"577","WT",1.28928331673361
"578","WT",9.70213866882763
"579","WT",4.81311272929068
"580","WT",6.41937243860744
"581","WT",2.89805741850929
"582","WT",8.08874018824904
"583","WT",1.64844927816905
"584","WT",0.772927246455685
"585","WT",6.72207717551858
"586","WT",1.3537517047445
"587","WT",0.743988638427444
"588","WT",7.30596716595566
"589","WT",8.99248291711941
"590","WT",3.78915751578295
"591","WT",5.47983967955151
"592","WT",8.12833779309585
"593","WT",-2.10688996756921
"594","WT",2.49125825769733
"595","WT",4.26657492587418
"596","WT",6.33103983995805
"597","WT",6.58048445010761
"598","WT",8.74141155268897
"599","WT",8.26086303862896
"600","WT",5.38041619743116
"601","WT",8.54750552078522
"602","WT",11.0903977187369
"603","WT",6.68799358814675
"604","WT",2.52347822094733
"605","WT",1.69356258071825
"606","WT",3.79514554384821
"607","WT",8.03505716089666
"608","WT",10.7827999587575
"609","WT",5.91046927898186
"610","WT",7.01368841031018
"611","WT",7.30788663319166
"612","WT",10.4494693782048
"613","WT",4.59395244708847
"614","WT",4.80840875771605
"615","WT",9.97034338613375
"616","WT",3.31739355856159
"617","WT",5.6066233810071
"618","WT",7.589258018878
"619","WT",3.5365499824219
"620","WT",8.93803487925849
"621","WT",6.46979493865994
"622","WT",8.70079737430253
"623","WT",8.63996330042625
"624","WT",4.74139981100931
"625","WT",4.55557145938504
"626","WT",6.28056153822575
"627","WT",11.0074159424501
"628","WT",2.22194295686021
"629","WT",2.51822422793887
"630","WT",5.54721603961413
"631","WT",8.28934108608385
"632","WT",5.78045374155665
"633","WT",4.1159330966387
"634","WT",2.69711351215762
"635","WT",5.90998234337591
"636","WT",0.466644710419613
"637","WT",0.522013055356094
"638","WT",9.9095067883351
"639","WT",4.84930225071605
"640","WT",8.63879748206159
"641","WT",3.04358955326771
"642","WT",5.43077046832052
"643","WT",6.02290739128959
"644","WT",5.0786734172345
"645","WT",9.18503469498468
"646","WT",7.5370106576507
"647","WT",4.29990148327819
"648","WT",10.0555501664672
"649","WT",11.8006618261504
"650","WT",7.65164132607708
"651","WT",6.59803259085944
"652","WT",11.8449184837657
"653","WT",0.864209667191143
"654","WT",10.2259115312105
"655","WT",9.49090278682417
"656","WT",7.38668709166419
"657","WT",6.37882564501844
"658","WT",6.04249490838144
"659","WT",5.63329428559072
"660","WT",-0.567509142256407
"661","WT",6.24817447449604
"662","WT",10.6713817891275
"663","WT",-1.03331807033178
"664","WT",6.24090941458139
"665","WT",1.09841553239527
"666","WT",-1.57739908361002
"667","WT",-0.255125101773469
"668","WT",-1.02109183518395
"669","WT",3.54545507725016
"670","WT",3.68428507397811
"671","WT",4.10577424773687
"672","WT",5.62249385843728
"673","WT",4.09688206445378
"674","WT",8.01496752947951
"675","WT",4.64745307030558
"676","WT",5.13085129132685
"677","WT",4.29119739973703
"678","WT",6.53954437468501
"679","WT",1.49637284612767
"680","WT",9.53425265604029
"681","WT",3.99143285240457
"682","WT",4.49748920869247
"683","WT",3.05070646811546
"684","WT",9.6629459419134
"685","WT",9.91485676060931
"686","WT",8.27756645814228
"687","WT",4.38539399771974
"688","WT",6.79150246626938
"689","WT",5.56367497363281
"690","WT",3.67224949627602
"691","WT",6.84534677082076
"692","WT",3.32653325912944
"693","WT",2.91213848956398
"694","WT",3.06125297594583
"695","WT",7.85293093790943
"696","WT",5.87384387804555
"697","WT",3.39346251789648
"698","WT",3.90485404859698
"699","WT",3.3149453273378
"700","WT",7.54686602681803
"701","WT",6.59217573023765
"702","WT",6.21652476175576
"703","WT",11.6304091143502
"704","WT",7.74730533297971
"705","WT",3.28670370388386
"706","WT",3.69321478240145
"707","WT",2.80442037257866
"708","WT",3.91830317993996
"709","WT",12.1572087389975
"710","WT",0.0515888965638114
"711","WT",6.88643223331287
"712","WT",3.39503429442107
"713","WT",9.81681997938941
"714","WT",5.66725052532971
"715","WT",5.25824658431259
"716","WT",3.34489332389733
"717","WT",5.80827680579703
"718","WT",4.08610182092859
"719","WT",9.48412713800263
"720","WT",2.60531791278312
"721","WT",5.37408403010597
"722","WT",8.4895326851934
"723","WT",10.5485044385923
"724","WT",5.98537132692185
"725","WT",8.22372079347427
"726","WT",6.48457539048879
"727","WT",11.1880221000267
"728","WT",2.88406834862366
"729","WT",6.44720580181117
"730","WT",2.20429569014616
"731","WT",3.19094213693344
"732","WT",2.82702977673858
"733","WT",10.4666947199582
"734","WT",4.60144646680549
"735","WT",6.60373655964594
"736","WT",5.78102913201164
"737","WT",6.39988663562396
"738","WT",7.17276505628158
"739","WT",9.94721090544869
"740","WT",3.63234895343249
"741","WT",0.669083895807584
"742","WT",3.29041739953397
"743","WT",10.821698376068
"744","WT",4.67967136233921
"745","WT",6.27889338726732
"746","WT",5.33172111383738
"747","WT",9.71580085251599
"748","WT",4.66111344538212
"749","WT",8.01525750761901
"750","WT",8.03490924171238
"751","WT",5.92881611813267
"752","WT",7.60087543639918
"753","WT",2.97414785489292
"754","WT",7.65560769426661
"755","WT",2.63740435067633
"756","WT",6.34035749673548
"757","WT",4.61996477480561
"758","WT",4.04219786299072
"759","WT",11.5329797383952
"760","WT",3.38675192703274
"761","WT",1.532941584112
"762","WT",5.80087676910709
"763","WT",6.18766701564913
"764","WT",5.96679004821939
"765","WT",5.56969732325105
"766","WT",9.3220978084634
"767","WT",1.75730538204557
"768","WT",8.89932791179644
"769","WT",8.44828366692853
"770","WT",3.28512874621386
"771","WT",6.63741186319653
"772","WT",6.98901964770628
"773","WT",3.7779753076939
"774","WT",8.28682721750436
"775","WT",8.67561603478556
"776","WT",11.0921996242156
"777","WT",3.73434491703648
"778","WT",4.07236280178559
"779","WT",9.37133343845588
"780","WT",7.85627027512949
"781","WT",-0.0201743277383839
"782","WT",7.00751620760012
"783","WT",11.7215587232568
"784","WT",0.31191141835335
"785","WT",6.40588567092964
"786","WT",4.42255058804988
"787","WT",5.7276105327003
"788","WT",8.63674480362712
"789","WT",6.34059130030949
"790","WT",3.43739012395787
"791","WT",8.02626916314852
"792","WT",4.40071321167474
"793","WT",2.86624479952655
"794","WT",6.98503676405856
"795","WT",9.57237737071834
"796","WT",7.92505769848565
"797","WT",7.84663121688293
"798","WT",7.85420287992173
"799","WT",7.54147866464031
"800","WT",0.874953982520484
"801","WT",2.60348609348688
"802","WT",4.78093557508176
"803","WT",7.87719500814316
"804","WT",1.74529385017858
"805","WT",2.84597782645738
"806","WT",9.94722579562188
"807","WT",7.46403963483497
"808","WT",8.15025664330878
"809","WT",6.39475772980788
"810","WT",5.9413324328135
"811","WT",8.0319053321804
"812","WT",2.51772053426981
"813","WT",8.27530109607147
"814","WT",5.45774250761307
"815","WT",4.51416995236626
"816","WT",9.61346428037487
"817","WT",4.53420658095561
"818","WT",7.8154791295663
"819","WT",6.87312137343707
"820","WT",7.03263635312973
"821","WT",8.05878701112452
"822","WT",5.80370456988719
"823","WT",3.88210121572368
"824","WT",8.67998914649958
"825","WT",8.46974749236368
"826","WT",6.37888999563029
"827","WT",6.80944790884292
"828","WT",4.96112163238532
"829","WT",6.68449804697679
"830","WT",4.95126949943537
"831","WT",4.18588935902332
"832","WT",6.05390068885136
"833","WT",0.413650880010692
"834","WT",12.798982954798
"835","WT",5.5613246539553
"836","WT",5.06637568007666
"837","WT",6.1695707925305
"838","WT",1.01718424606663
"839","WT",6.16500040919518
"840","WT",13.3200469468374
"841","WT",4.60930040476178
"842","WT",14.4421649124862
"843","WT",6.37045757733486
"844","WT",-1.43657995003835
"845","WT",1.77034262768545
"846","WT",1.57979666753148
"847","WT",6.1715831510665
"848","WT",3.69987513226706
"849","WT",9.0040450245239
"850","WT",5.94448241943305
"851","WT",1.75585717522731
"852","WT",3.09585209475112
"853","WT",10.6365874197709
"854","WT",8.83659747368432
"855","WT",9.47913690324121
"856","WT",9.63110965337965
"857","WT",5.37564467773275
"858","WT",5.74036267107951
"859","WT",7.27197566177223
"860","WT",1.61745001665836
"861","WT",10.1088910579135
"862","WT",3.35920249107926
"863","WT",3.60122203947842
"864","WT",6.07725909522527
"865","WT",9.10076470834502
"866","WT",3.19598450107464
"867","WT",5.85206413197324
"868","WT",5.76842764139603
"869","WT",6.97131433877542
"870","WT",5.37036956051227
"871","WT",2.25985051499759
"872","WT",5.23023306203869
"873","WT",6.46132714141928
"874","WT",-0.460850174550967
"875","WT",7.34563725754973
"876","WT",9.89264265657173
"877","WT",9.43504475737681
"878","WT",4.9123034121655
"879","WT",11.8376626313281
"880","WT",1.74869167189971
"881","WT",12.0962962047006
"882","WT",8.00932830115568
"883","WT",4.97134607353216
"884","WT",5.27292324605063
"885","WT",9.02553503294648
"886","WT",4.03788775234601
"887","WT",4.16385032255248
"888","WT",7.18772918078096
"889","WT",-0.118546103534978
"890","WT",10.6008843140614
"891","WT",2.5247725952255
"892","WT",3.67824725407429
"893","WT",7.70330748217876
"894","WT",10.1408988140609
"895","WT",2.7823518818724
"896","WT",6.72488002101
"897","WT",5.33782762745595
"898","WT",4.84836402546438
"899","WT",6.53971031215954
"900","WT",5.95590227650451
"901","WT",8.58146875361586
"902","WT",5.6646879227865
"903","WT",7.71140448767223
"904","WT",4.08792455267998
"905","WT",10.1711090298941
"906","WT",2.93889525332103
"907","WT",4.59297249954088
"908","WT",5.24430728388978
"909","WT",5.30973182615414
"910","WT",7.05435413497283
"911","WT",4.27611997464784
"912","WT",4.66014247403477
"913","WT",3.37312845929211
"914","WT",4.87071385116867
"915","WT",8.35484478204719
"916","WT",4.76082057664469
"917","WT",9.85112831794177
"918","WT",10.3794218240873
"919","WT",5.11718415875842
"920","WT",7.48049423079403
"921","WT",5.71380807339584
"922","WT",5.46392371512866
"923","WT",4.87979517104601
"924","WT",7.96248857866409
"925","WT",6.9025100798262
"926","WT",6.7620188562325
"927","WT",1.66954974660767
"928","WT",6.16229034227961
"929","WT",10.1471147493238
"930","WT",4.75475671572993
"931","WT",3.31799368662979
"932","WT",2.70335467301191
"933","WT",2.41053428066106
"934","WT",6.23966347209167
"935","WT",4.33327793900427
"936","WT",3.18742967015397
"937","WT",0.799342967266164
"938","WT",4.29737113137774
"939","WT",3.29234960575549
"940","WT",12.397214807601
"941","WT",2.18125822067031
"942","WT",8.00304842479314
"943","WT",10.9491685137557
"944","WT",5.87983031172597
"945","WT",3.00642877764272
"946","WT",5.11296347317487
"947","WT",1.53156575495597
"948","WT",7.42247357145841
"949","WT",4.37037980688747
"950","WT",8.49660260298818
"951","WT",5.79343920306765
"952","WT",1.7806313626997
"953","WT",3.84762967979932
"954","WT",2.99624190395098
"955","WT",4.69624839893363
"956","WT",3.66708575122689
"957","WT",8.78944004130259
"958","WT",7.8563612328954
"959","WT",3.35800503027297
"960","WT",5.28832969190405
"961","WT",3.02836779133104
"962","WT",10.4670771369231
"963","WT",8.97224473331579
"964","WT",2.42490850393963
"965","WT",10.1736779727153
"966","WT",11.6620832156138
"967","WT",6.25925201181057
"968","WT",7.31378529614765
"969","WT",7.66734733090616
"970","WT",5.36549717804969
"971","WT",5.93428380079145
"972","WT",2.72258003336898
"973","WT",4.87139418611605
"974","WT",3.31759830645114
"975","WT",5.05064842103797
"976","WT",2.47300247940479
"977","WT",8.39995832180501
"978","WT",5.95639347209688
"979","WT",13.276055510904
"980","WT",5.33921640215613
"981","WT",7.68172003451738
"982","WT",8.31262112418366
"983","WT",2.95034724643322
"984","WT",5.31139982313015
"985","WT",7.76703215414489
"986","WT",7.59555538666517
"987","WT",5.3036324115596
"988","WT",6.59410328523399
"989","WT",6.02974196796935
"990","WT",5.83265234893259
"991","WT",7.95340353058968
"992","WT",10.4004340314926
"993","WT",6.67402701204851
"994","WT",7.19622299069877
"995","WT",3.07493982665341
"996","WT",2.52516214725614
"997","WT",4.77792242134317
